Accuracy,Precision,Recall,F1,AUC,TrainTime,Model,Run,Ratio,PreserveOriginal
0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.7286967418546366,0.6839736071415246,mosaiq,0,0.25,False
0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.6737677527151211,0.7695339419879019,mosaiq,0,0.5,False
0.7628205128205128,0.7619047619047619,0.9824561403508771,0.8582375478927203,0.7115705931495406,0.9087871508672833,mosaiq,0,0.75,False
0.7564102564102564,0.7714285714285715,0.9473684210526315,0.8503937007874016,0.7581453634085213,1.0135770300403237,mosaiq,0,1.0,False
0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.7804928989139515,1.2556991251185536,mosaiq,0,1.5,False
