Model,Run,Ratio,Acc,Prec,Rec,F1,AUC,TrainTime
dcgan,11,0.25,0.8012820512820513,0.8120300751879699,0.9473684210526315,0.8744939271255061,0.7857142857142857,0.6500061508268118
dcgan,11,0.5,0.8141025641025641,0.8571428571428571,0.8947368421052632,0.8755364806866953,0.8013784461152882,0.7760335449129343
dcgan,11,0.75,0.7884615384615384,0.8,0.9473684210526315,0.8674698795180723,0.7994987468671679,0.904927029274404
dcgan,11,1.0,0.8012820512820513,0.8807339449541285,0.8421052631578947,0.8609865470852018,0.8139097744360902,1.0274692848324776
dcgan,11,1.5,0.8269230769230769,0.8536585365853658,0.9210526315789473,0.8860759493670886,0.8245614035087719,1.2837000330910087
dcgan,12,0.25,0.6602564102564102,0.7904761904761904,0.7280701754385965,0.7579908675799086,0.689014202172097,0.6540789548307657
dcgan,12,0.5,0.6602564102564102,0.8426966292134831,0.6578947368421053,0.7389162561576355,0.7320384294068505,0.7805415457114577
dcgan,12,0.75,0.7628205128205128,0.7583892617449665,0.9912280701754386,0.8593155893536122,0.8036758563074353,0.9082696638070047
dcgan,12,1.0,0.7371794871794872,0.8613861386138614,0.7631578947368421,0.8093023255813954,0.7938596491228072,1.048628055024892
dcgan,12,1.5,0.782051282051282,0.8571428571428571,0.8421052631578947,0.8495575221238938,0.7921888053467001,1.2990960767492652
dcgan,13,0.25,0.7435897435897436,0.7642857142857142,0.9385964912280702,0.84251968503937,0.7023809523809524,0.6694565759971738
dcgan,13,0.5,0.7564102564102564,0.8518518518518519,0.8070175438596491,0.8288288288288288,0.7696324143692566,0.7998509062454104
dcgan,13,0.75,0.7435897435897436,0.9512195121951219,0.6842105263157895,0.7959183673469388,0.8560985797827902,0.927863557357341
dcgan,13,1.0,0.782051282051282,0.7777777777777778,0.9824561403508771,0.8682170542635659,0.8454469507101086,1.0633108019828796
dcgan,13,1.5,0.7435897435897436,0.8627450980392157,0.7719298245614035,0.8148148148148148,0.777360066833751,1.3271693899296224
dcgan,14,0.25,0.5,0.9090909090909091,0.3508771929824561,0.5063291139240507,0.7733918128654971,0.658696711063385
dcgan,14,0.5,0.7948717948717948,0.8596491228070176,0.8596491228070176,0.8596491228070176,0.8147451963241437,0.7966952542774379
dcgan,14,0.75,0.7884615384615384,0.8188976377952756,0.9122807017543859,0.8630705394190872,0.7715121136173767,0.9220928773283958
dcgan,14,1.0,0.8012820512820513,0.7943262411347518,0.9824561403508771,0.8784313725490196,0.8170426065162907,1.04675074480474
dcgan,14,1.5,0.4230769230769231,0.9285714285714286,0.22807017543859648,0.36619718309859156,0.8151629072681703,1.266967005096376
dcgan,15,0.25,0.5256410256410257,0.8703703703703703,0.41228070175438597,0.5595238095238095,0.714703425229741,0.6605430538766086
dcgan,15,0.5,0.782051282051282,0.8333333333333334,0.8771929824561403,0.8547008547008547,0.8168337510442775,0.7893827641382813
dcgan,15,0.75,0.5192307692307693,0.975609756097561,0.3508771929824561,0.5161290322580645,0.8512949039264828,0.9197805118747056
dcgan,15,1.0,0.782051282051282,0.8174603174603174,0.9035087719298246,0.8583333333333333,0.7928153717627403,1.04874133085832
dcgan,15,1.5,0.7307692307692307,0.8333333333333334,0.7894736842105263,0.8108108108108109,0.8043024227234753,1.3062012391164899
dcgan,16,0.25,0.7371794871794872,0.7588652482269503,0.9385964912280702,0.8392156862745098,0.7493734335839599,0.6628995798528194
dcgan,16,0.5,0.75,0.8378378378378378,0.8157894736842105,0.8266666666666667,0.7690058479532165,0.7923635030165315
dcgan,16,0.75,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5716374269005848,0.9208164834417403
dcgan,16,1.0,0.7307692307692307,0.7337662337662337,0.9912280701754386,0.8432835820895522,0.6595655806182122,1.0491503309458494
dcgan,16,1.5,0.7692307692307693,0.7954545454545454,0.9210526315789473,0.8536585365853658,0.8130743525480367,1.3211746709421277
dcgan,17,0.25,0.46794871794871795,0.9428571428571428,0.2894736842105263,0.4429530201342282,0.7992898913951547,0.6691326689906418
dcgan,17,0.5,0.7115384615384616,0.9156626506024096,0.6666666666666666,0.7715736040609137,0.8366750208855472,0.8140305415727198
dcgan,17,0.75,0.6346153846153846,0.9384615384615385,0.5350877192982456,0.6815642458100558,0.8266499582289056,0.9290884053334594
dcgan,17,1.0,0.7307692307692307,0.8913043478260869,0.7192982456140351,0.7961165048543689,0.8412698412698413,1.0612892867065966
dcgan,17,1.5,0.7243589743589743,0.865979381443299,0.7368421052631579,0.7962085308056872,0.8028404344193818,1.3257945841178298
dcgan,18,0.25,0.7628205128205128,0.8290598290598291,0.8508771929824561,0.8398268398268398,0.7767335004177109,0.6678264550864697
dcgan,18,0.5,0.7307692307692307,0.9,0.7105263157894737,0.7941176470588235,0.8345864661654135,0.795889759901911
dcgan,18,0.75,0.6602564102564102,0.9295774647887324,0.5789473684210527,0.7135135135135136,0.8053467000835423,0.9255173662677407
dcgan,18,1.0,0.7692307692307693,0.8679245283018868,0.8070175438596491,0.8363636363636363,0.7963659147869674,1.0284757688641548
dcgan,18,1.5,0.7884615384615384,0.8292682926829268,0.8947368421052632,0.8607594936708861,0.8222639933166249,1.3213674570433795
dcgan,19,0.25,0.5448717948717948,0.8115942028985508,0.49122807017543857,0.6120218579234973,0.6946532999164579,0.6567072770558298
dcgan,19,0.5,0.6217948717948718,0.8985507246376812,0.543859649122807,0.6775956284153005,0.7608604845446951,0.7995630111545324
dcgan,19,0.75,0.6858974358974359,0.8651685393258427,0.6754385964912281,0.7586206896551724,0.7767335004177109,0.8862373782321811
dcgan,19,1.0,0.6923076923076923,0.9583333333333334,0.6052631578947368,0.7419354838709677,0.8423141186299081,1.0383565742522478
dcgan,19,1.5,0.7435897435897436,0.8775510204081632,0.7543859649122807,0.8113207547169812,0.7992898913951546,1.3180019157007337
dcgan,20,0.25,0.7371794871794872,0.8067226890756303,0.8421052631578947,0.8240343347639485,0.6979949874686717,0.6691645169630647
dcgan,20,0.5,0.6602564102564102,0.8961038961038961,0.6052631578947368,0.7225130890052356,0.7986633249791144,0.7991654290817678
dcgan,20,0.75,0.3525641025641026,0.9333333333333333,0.12280701754385964,0.21705426356589147,0.680451127819549,0.9254452199675143
dcgan,20,1.0,0.8205128205128205,0.8583333333333333,0.9035087719298246,0.8803418803418803,0.8237259816207184,1.0580800892785192
dcgan,20,1.5,0.8269230769230769,0.8175182481751825,0.9824561403508771,0.8924302788844621,0.8176691729323308,1.2866451377049088
dcgan,21,0.25,0.75,0.8,0.8771929824561403,0.8368200836820083,0.719715956558062,0.671246490906924
dcgan,21,0.5,0.7756410256410257,0.7762237762237763,0.9736842105263158,0.8638132295719845,0.7090643274853802,0.7701851916499436
dcgan,21,0.75,0.6923076923076923,0.84375,0.7105263157894737,0.7714285714285715,0.7508354218880534,0.8919263146817684
dcgan,21,1.0,0.6794871794871795,0.8809523809523809,0.6491228070175439,0.7474747474747475,0.8013784461152882,1.0529314097948372
dcgan,21,1.5,0.6794871794871795,0.9571428571428572,0.5877192982456141,0.7282608695652174,0.8159983291562238,1.2984743490815163
dcgan,22,0.25,0.6794871794871795,0.8404255319148937,0.6929824561403509,0.7596153846153846,0.7583542188805348,0.6549239731393754
dcgan,22,0.5,0.6666666666666666,0.7924528301886793,0.7368421052631579,0.7636363636363637,0.6879699248120301,0.7769663678482175
dcgan,22,0.75,0.75,0.8,0.8771929824561403,0.8368200836820083,0.6883876357560568,0.9342471458949149
dcgan,22,1.0,0.6602564102564102,0.8674698795180723,0.631578947368421,0.7309644670050761,0.7188805346700083,1.0350642590783536
dcgan,22,1.5,0.6602564102564102,0.8426966292134831,0.6578947368421053,0.7389162561576355,0.7155388471177945,1.3090997962281108
dcgan,23,0.25,0.358974358974359,0.9375,0.13157894736842105,0.23076923076923078,0.7846700083542189,0.6636454770341516
dcgan,23,0.5,0.40384615384615385,0.92,0.20175438596491227,0.33093525179856115,0.8239348370927319,0.7924418998882174
dcgan,23,0.75,0.8141025641025641,0.8632478632478633,0.8859649122807017,0.8744588744588745,0.8191311612364244,0.9231276828795671
dcgan,23,1.0,0.7692307692307693,0.8679245283018868,0.8070175438596491,0.8363636363636363,0.7857142857142858,1.0395646980032325
dcgan,23,1.5,0.7371794871794872,0.8230088495575221,0.8157894736842105,0.8193832599118943,0.7610693400167085,1.3188904458656907
dcgan,24,0.25,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.6714703425229742,0.6653971802443266
dcgan,24,0.5,0.75,0.8865979381443299,0.7543859649122807,0.8151658767772512,0.7786131996658312,0.7878822758793831
dcgan,24,0.75,0.7435897435897436,0.7642857142857142,0.9385964912280702,0.84251968503937,0.7581453634085213,0.9176071030087769
dcgan,24,1.0,0.4807692307692308,0.851063829787234,0.3508771929824561,0.4968944099378882,0.7115705931495405,1.0465282937511802
dcgan,24,1.5,0.75,0.7551020408163265,0.9736842105263158,0.8505747126436781,0.7936507936507937,1.3122371640056372
dcgan,25,0.25,0.7628205128205128,0.7851851851851852,0.9298245614035088,0.8514056224899599,0.7132414369256475,0.6535120820626616
dcgan,25,0.5,0.5576923076923077,0.8688524590163934,0.4649122807017544,0.6057142857142858,0.7211779448621554,0.7871889499947429
dcgan,25,0.75,0.6602564102564102,0.9066666666666666,0.5964912280701754,0.7195767195767195,0.7863408521303259,0.912289572879672
dcgan,25,1.0,0.6538461538461539,0.9285714285714286,0.5701754385964912,0.7065217391304348,0.8253968253968254,1.0365827749483287
dcgan,25,1.5,0.782051282051282,0.7816901408450704,0.9736842105263158,0.8671875,0.7957393483709274,1.2933788509108126
dcgan,26,0.25,0.8076923076923077,0.823076923076923,0.9385964912280702,0.8770491803278688,0.7504177109440268,0.6868697819299996
dcgan,26,0.5,0.782051282051282,0.7985074626865671,0.9385964912280702,0.8629032258064516,0.7600250626566417,0.7877415381371975
dcgan,26,0.75,0.7564102564102564,0.796875,0.8947368421052632,0.8429752066115702,0.7644110275689223,0.9172275490127504
dcgan,26,1.0,0.5256410256410257,0.9,0.39473684210526316,0.5487804878048781,0.7504177109440269,1.0458802059292793
dcgan,26,1.5,0.7948717948717948,0.8106060606060606,0.9385964912280702,0.8699186991869918,0.7729741019214703,1.308305577840656
dcgan,27,0.25,0.6858974358974359,0.8350515463917526,0.7105263157894737,0.7677725118483413,0.7675438596491229,0.6594201847910881
dcgan,27,0.5,0.6794871794871795,0.8809523809523809,0.6491228070175439,0.7474747474747475,0.7784043441938179,0.7839047382585704
dcgan,27,0.75,0.7243589743589743,0.8256880733944955,0.7894736842105263,0.8071748878923767,0.7619047619047619,0.9159547677263618
dcgan,27,1.0,0.7564102564102564,0.8653846153846154,0.7894736842105263,0.8256880733944955,0.8222639933166249,1.046013847924769
dcgan,27,1.5,0.7435897435897436,0.8490566037735849,0.7894736842105263,0.8181818181818182,0.7946950710108605,1.30682972073555
dcgan,28,0.25,0.6602564102564102,0.8279569892473119,0.6754385964912281,0.7439613526570048,0.7261904761904762,0.6581111098639667
dcgan,28,0.5,0.6858974358974359,0.9452054794520548,0.6052631578947368,0.7379679144385026,0.8548454469507101,0.7849951419048011
dcgan,28,0.75,0.7756410256410257,0.8691588785046729,0.8157894736842105,0.8416289592760181,0.862781954887218,0.9195876596495509
dcgan,28,1.0,0.7564102564102564,0.88,0.7719298245614035,0.822429906542056,0.8322890559732665,1.048215676099062
dcgan,28,1.5,0.5,0.95,0.3333333333333333,0.4935064935064935,0.8364661654135338,1.3074543690308928
dcgan,29,0.25,0.6025641025641025,0.9193548387096774,0.5,0.6477272727272727,0.8208020050125314,0.658262669108808
dcgan,29,0.5,0.7756410256410257,0.8761904761904762,0.8070175438596491,0.8401826484018264,0.8285296574770259,0.7832391620613635
dcgan,29,0.75,0.6923076923076923,0.9125,0.6403508771929824,0.7525773195876289,0.772765246449457,0.9190688249655068
dcgan,29,1.0,0.782051282051282,0.7898550724637681,0.956140350877193,0.8650793650793651,0.8180868838763575,1.0464393142610788
dcgan,29,1.5,0.7628205128205128,0.7730496453900709,0.956140350877193,0.8549019607843137,0.8124477861319968,1.3284366251900792
dcgan,30,0.25,0.782051282051282,0.7816901408450704,0.9736842105263158,0.8671875,0.8239348370927319,0.6650048638693988
dcgan,30,0.5,0.7115384615384616,0.8349514563106796,0.7543859649122807,0.7926267281105991,0.7276524644945697,0.7907702829688787
dcgan,30,0.75,0.8141025641025641,0.8244274809160306,0.9473684210526315,0.8816326530612245,0.8105680868838764,0.9175553331151605
dcgan,30,1.0,0.8269230769230769,0.8320610687022901,0.956140350877193,0.889795918367347,0.8318713450292399,1.04665919393301
dcgan,30,1.5,0.7628205128205128,0.8598130841121495,0.8070175438596491,0.832579185520362,0.8076441102756892,1.3116844519972801
dcgan,31,0.25,0.6282051282051282,0.8333333333333334,0.6140350877192983,0.7070707070707071,0.7401837928153718,0.6578352232463658
dcgan,31,0.5,0.7628205128205128,0.7851851851851852,0.9298245614035088,0.8514056224899599,0.7702589807852966,0.784377153031528
dcgan,31,0.75,0.5,0.9736842105263158,0.32456140350877194,0.4868421052631579,0.7844611528822055,0.916485799010843
dcgan,31,1.0,0.6153846153846154,0.8552631578947368,0.5701754385964912,0.6842105263157895,0.7395572263993317,1.045656736008823
dcgan,31,1.5,0.7628205128205128,0.7583892617449665,0.9912280701754386,0.8593155893536122,0.8097326649958229,1.3046027007512748
dcgan,32,0.25,0.782051282051282,0.8448275862068966,0.8596491228070176,0.8521739130434782,0.7581453634085212,0.6572061390616
dcgan,32,0.5,0.7115384615384616,0.8791208791208791,0.7017543859649122,0.7804878048780488,0.7800751879699249,0.782956883776933
dcgan,32,0.75,0.782051282051282,0.7816901408450704,0.9736842105263158,0.8671875,0.7857142857142857,0.9099493501707911
dcgan,32,1.0,0.782051282051282,0.8846153846153846,0.8070175438596491,0.8440366972477065,0.8310359231411862,1.0443239430896938
dcgan,32,1.5,0.5769230769230769,0.9285714285714286,0.45614035087719296,0.611764705882353,0.8281119465329992,1.3072354807518423
dcgan,33,0.25,0.7051282051282052,0.8863636363636364,0.6842105263157895,0.7722772277227723,0.8053467000835423,0.655308221001178
dcgan,33,0.5,0.717948717948718,0.8301886792452831,0.7719298245614035,0.8,0.777360066833751,0.7829638761468232
dcgan,33,0.75,0.7884615384615384,0.8347107438016529,0.8859649122807017,0.8595744680851064,0.8201754385964912,0.9122163541615009
dcgan,33,1.0,0.6538461538461539,0.8947368421052632,0.5964912280701754,0.7157894736842105,0.8237259816207185,1.0731810461729765
dcgan,33,1.5,0.7884615384615384,0.7793103448275862,0.9912280701754386,0.8725868725868726,0.803467000835422,1.3052662210538983
dcgan,34,0.25,0.7435897435897436,0.8425925925925926,0.7982456140350878,0.8198198198198198,0.7683792815371764,0.6576454439200461
dcgan,34,0.5,0.7692307692307693,0.7635135135135135,0.9912280701754386,0.8625954198473282,0.7527151211361737,0.7853522356599569
dcgan,34,0.75,0.5769230769230769,0.9285714285714286,0.45614035087719296,0.611764705882353,0.7919799498746867,0.9229237181134522
dcgan,34,1.0,0.7884615384615384,0.8785046728971962,0.8245614035087719,0.8506787330316742,0.8366750208855471,1.0443159663118422
dcgan,34,1.5,0.7692307692307693,0.7746478873239436,0.9649122807017544,0.859375,0.8162071846282372,1.305200126953423
dcgan,35,0.25,0.7884615384615384,0.8,0.9473684210526315,0.8674698795180723,0.763157894736842,0.6568036926910281
dcgan,35,0.5,0.7756410256410257,0.7969924812030075,0.9298245614035088,0.8582995951417004,0.747702589807853,0.7825141418725252
dcgan,35,0.75,0.75,0.7483443708609272,0.9912280701754386,0.8528301886792453,0.7487468671679198,0.9150111493654549
dcgan,35,1.0,0.7307692307692307,0.839622641509434,0.7807017543859649,0.8090909090909091,0.7677527151211362,1.04602993093431
dcgan,35,1.5,0.7756410256410257,0.7969924812030075,0.9298245614035088,0.8582995951417004,0.8132832080200502,1.3057494470849633
dcgan,36,0.25,0.6602564102564102,0.8210526315789474,0.6842105263157895,0.7464114832535885,0.7203425229741021,0.663372403010726
dcgan,36,0.5,0.8012820512820513,0.8373983739837398,0.9035087719298246,0.869198312236287,0.8281119465329992,0.7925549079664052
dcgan,36,0.75,0.7756410256410257,0.8623853211009175,0.8245614035087719,0.8430493273542601,0.7921888053467001,0.9209153829142451
dcgan,36,1.0,0.7692307692307693,0.8095238095238095,0.8947368421052632,0.85,0.7836257309941521,1.0461503118276596
dcgan,36,1.5,0.7884615384615384,0.8045112781954887,0.9385964912280702,0.8663967611336032,0.7978279030910609,1.2992663369514048
dcgan,37,0.25,0.782051282051282,0.803030303030303,0.9298245614035088,0.8617886178861789,0.7901002506265664,0.6552544520236552
dcgan,37,0.5,0.7692307692307693,0.8611111111111112,0.8157894736842105,0.8378378378378378,0.7827903091060986,0.783327997662127
dcgan,37,0.75,0.3717948717948718,0.9,0.15789473684210525,0.26865671641791045,0.7364243943191312,0.8691331660374999
dcgan,37,1.0,0.47435897435897434,0.9444444444444444,0.2982456140350877,0.4533333333333333,0.6900584795321637,1.0406681159511209
dcgan,37,1.5,0.8076923076923077,0.8134328358208955,0.956140350877193,0.8790322580645161,0.8515037593984963,1.2928345473483205
dcgan,38,0.25,0.7564102564102564,0.8015873015873016,0.8859649122807017,0.8416666666666667,0.7326649958228906,0.658618651330471
dcgan,38,0.5,0.7948717948717948,0.8106060606060606,0.9385964912280702,0.8699186991869918,0.7969924812030075,0.7824083520099521
dcgan,38,0.75,0.8397435897435898,0.8449612403100775,0.956140350877193,0.897119341563786,0.8109857978279031,0.9135360768996179
dcgan,38,1.0,0.7628205128205128,0.8811881188118812,0.7807017543859649,0.827906976744186,0.8441938178780284,1.045046556275338
dcgan,38,1.5,0.7948717948717948,0.8306451612903226,0.9035087719298246,0.865546218487395,0.8145363408521304,1.3071492798626423
dcgan,39,0.25,0.4166666666666667,0.9259259259259259,0.21929824561403508,0.3546099290780142,0.7527151211361738,0.6493332679383457
dcgan,39,0.5,0.7692307692307693,0.8095238095238095,0.8947368421052632,0.85,0.7495822890559732,0.7688697380945086
dcgan,39,0.75,0.7628205128205128,0.7619047619047619,0.9824561403508771,0.8582375478927203,0.7650375939849624,0.9181323451921344
dcgan,39,1.0,0.782051282051282,0.8508771929824561,0.8508771929824561,0.8508771929824561,0.8199665831244779,1.0316636878997087
dcgan,39,1.5,0.7628205128205128,0.7583892617449665,0.9912280701754386,0.8593155893536122,0.8253968253968254,1.3046043599024415
dcgan,40,0.25,0.6858974358974359,0.891566265060241,0.6491228070175439,0.751269035532995,0.8047201336675021,0.6580443037673831
dcgan,40,0.5,0.8269230769230769,0.865546218487395,0.9035087719298246,0.8841201716738197,0.8324979114452798,0.78553008986637
dcgan,40,0.75,0.7692307692307693,0.8979591836734694,0.7719298245614035,0.8301886792452831,0.8111946532999166,0.9141526073217392
dcgan,40,1.0,0.7564102564102564,0.9318181818181818,0.7192982456140351,0.8118811881188119,0.8573517126148705,1.0452581401914358
dcgan,40,1.5,0.7692307692307693,0.8545454545454545,0.8245614035087719,0.8392857142857143,0.8289473684210527,1.3046932192519307
dcgan,41,0.25,0.5128205128205128,0.9523809523809523,0.3508771929824561,0.5128205128205128,0.760860484544695,0.651494609657675
dcgan,41,0.5,0.75,0.7450980392156863,1.0,0.8539325842696629,0.7648287385129491,0.7810948458500206
dcgan,41,0.75,0.6346153846153846,0.9253731343283582,0.543859649122807,0.6850828729281768,0.8174603174603173,0.9288209490478039
dcgan,41,1.0,0.7243589743589743,0.9176470588235294,0.6842105263157895,0.7839195979899497,0.859857978279031,1.0367963672615588
dcgan,41,1.5,0.6923076923076923,0.9125,0.6403508771929824,0.7525773195876289,0.860484544695071,1.2874529086984694
dcgan,42,0.25,0.5833333333333334,0.8888888888888888,0.49122807017543857,0.632768361581921,0.7009189640768588,0.6511488109827042
dcgan,42,0.5,0.391025641025641,0.9523809523809523,0.17543859649122806,0.2962962962962963,0.8418964076858815,0.7796308938413858
dcgan,42,0.75,0.7884615384615384,0.7872340425531915,0.9736842105263158,0.8705882352941177,0.8111946532999166,0.9149195626378059
dcgan,42,1.0,0.6025641025641025,0.9333333333333333,0.49122807017543857,0.6436781609195402,0.8020050125313284,1.041997253894806
dcgan,42,1.5,0.8076923076923077,0.8888888888888888,0.8421052631578947,0.8648648648648649,0.8477443609022557,1.2922466159798205
dcgan,43,0.25,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.7251461988304093,0.6441292469389737
dcgan,43,0.5,0.7435897435897436,0.87,0.7631578947368421,0.8130841121495327,0.7850877192982456,0.7935941950418055
dcgan,43,0.75,0.7435897435897436,0.8490566037735849,0.7894736842105263,0.8181818181818182,0.7915622389306599,0.9132591038942337
dcgan,43,1.0,0.7564102564102564,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7514619883040936,1.0506521030329168
