Model,Run,Ratio,Acc,Prec,Rec,F1,AUC,TrainTime
cgan,3,0.5,0.7435897435897436,0.8627450980392157,0.7719298245614035,0.8148148148148149,0.7896825396825397,1.024356794077903
cgan,3,0.75,0.5897435897435898,0.9032258064516129,0.49122807017543857,0.6363636363636364,0.7982456140350878,1.152315434999764
cgan,3,1.0,0.7051282051282052,0.9358974358974359,0.6403508771929824,0.7604166666666667,0.8239348370927319,1.288594112265855
cgan,3,1.5,0.7371794871794872,0.8842105263157894,0.7368421052631579,0.8038277511961722,0.8304093567251462,1.5363106089644134
cgan,4,0.25,0.7307692307692307,0.7571428571428571,0.9298245614035088,0.8346456692913385,0.7464494569757728,0.8949384577572346
cgan,4,0.5,0.7884615384615384,0.824,0.9035087719298246,0.8619246861924686,0.8172514619883041,1.0167198958806694
cgan,4,0.75,0.782051282051282,0.8448275862068966,0.8596491228070176,0.8521739130434783,0.809732664995823,1.1497258562594652
cgan,4,1.0,0.7435897435897436,0.8083333333333333,0.8508771929824561,0.829059829059829,0.7832080200501254,1.276088616810739
cgan,4,1.5,0.7692307692307693,0.8979591836734694,0.7719298245614035,0.8301886792452831,0.8162071846282373,1.531178530305624
wgan,0,0.25,0.782051282051282,0.8174603174603174,0.9035087719298246,0.8583333333333333,0.7531328320802005,0.8897502049803734
wgan,0,0.5,0.8141025641025641,0.8014184397163121,0.9912280701754386,0.8862745098039216,0.8111946532999164,1.0422994000837207
wgan,0,0.75,0.7564102564102564,0.7533333333333333,0.9912280701754386,0.8560606060606061,0.7786131996658312,1.1391992620192468
wgan,0,1.0,0.8461538461538461,0.835820895522388,0.9824561403508771,0.9032258064516129,0.8402255639097744,1.294465150218457
wgan,0,1.5,0.8076923076923077,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.8498329156223892,1.5163020603358746
wgan,1,0.25,0.7692307692307693,0.7635135135135135,0.9912280701754386,0.8625954198473282,0.8034670008354219,0.898326899856329
wgan,1,0.5,0.6730769230769231,0.8539325842696629,0.6666666666666666,0.7487684729064039,0.7633667502088555,1.0255696922540665
wgan,1,0.75,0.7307692307692307,0.8529411764705882,0.7631578947368421,0.8055555555555555,0.7650375939849624,1.1556678633205593
wgan,1,1.0,0.7243589743589743,0.8901098901098901,0.7105263157894737,0.7902439024390244,0.8057644110275689,1.2822849741205573
wgan,1,1.5,0.7435897435897436,0.7402597402597403,1.0,0.8507462686567165,0.8686299081035923,1.534253008197993
wgan,2,0.25,0.7692307692307693,0.8823529411764706,0.7894736842105263,0.8333333333333333,0.8080618212197159,0.899215554818511
wgan,2,0.5,0.6538461538461539,0.8658536585365854,0.6228070175438597,0.7244897959183674,0.7470760233918129,1.0261063589714468
wgan,2,0.75,0.8141025641025641,0.8512396694214877,0.9035087719298246,0.8765957446808511,0.8249791144527987,1.1538454997353256
wgan,2,1.0,0.7692307692307693,0.7746478873239436,0.9649122807017544,0.859375,0.7364243943191312,1.282402304932475
wgan,2,1.5,0.7564102564102564,0.8454545454545455,0.8157894736842105,0.8303571428571429,0.7921888053467001,1.5368754188530147
wgan,3,0.25,0.782051282051282,0.7777777777777778,0.9824561403508771,0.8682170542635659,0.7982456140350878,0.8726611225865781
wgan,3,0.5,0.7884615384615384,0.824,0.9035087719298246,0.8619246861924686,0.808688387635756,1.0099354679696262
wgan,3,0.75,0.7948717948717948,0.8014705882352942,0.956140350877193,0.8720000000000001,0.8137009189640768,1.1432601800188422
wgan,3,1.0,0.7884615384615384,0.8785046728971962,0.8245614035087719,0.8506787330316742,0.8287385129490392,1.267624150030315
wgan,3,1.5,0.7884615384615384,0.7872340425531915,0.9736842105263158,0.8705882352941177,0.8899331662489557,1.509515622165054
wgan,4,0.25,0.6538461538461539,0.8571428571428571,0.631578947368421,0.7272727272727273,0.7366332497911445,0.8763227541930974
wgan,4,0.5,0.7628205128205128,0.8737864077669902,0.7894736842105263,0.8294930875576036,0.8105680868838764,0.9993764408864081
wgan,4,0.75,0.7564102564102564,0.8220338983050848,0.8508771929824561,0.8362068965517241,0.7257727652464494,1.142710410989821
wgan,4,1.0,0.7564102564102564,0.75,1.0,0.8571428571428571,0.8078529657477025,1.2935814489610493
wgan,4,1.5,0.782051282051282,0.773972602739726,0.9912280701754386,0.8692307692307693,0.7579365079365079,1.4897400923073292
